bass,0,0.6,1.0
basedrum,0,0.5,1.0
hat,0,0.67,0.4
harp,12,1.06,1.0
harp,0,0.6,0.9
hat,0,0.67,0.6
harp,12,0.7,0.9
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,12,0.6,0.9
basedrum,0,0.5,1.0
harp,12,1.06,1.0
harp,0,0.8,0.9
bass,0,0.7,1.0
basedrum,0,1.42,0.8
basedrum,6,1.42,0.8
harp,6,0.94,1.0
harp,0,0.6,0.9
basedrum,0,1.42,0.8
harp,12,0.53,0.9
bass,0,0.6,1.0
basedrum,0,1.42,0.8
harp,12,0.6,0.9
harp,12,0.9,1.0
harp,0,0.8,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
harp,12,0.94,1.0
harp,0,0.6,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
hat,0,0.67,0.8
harp,12,0.9,1.0
harp,0,0.7,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
hat,0,0.67,0.8
harp,12,0.8,0.9
basedrum,0,0.5,1.0
hat,0,0.67,0.7
harp,12,1.18,1.0
harp,0,1.42,1.0
harp,0,0.9,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
basedrum,0,0.5,1.0
hat,0,0.67,0.6
harp,12,0.94,0.9
hat,0,0.67,0.5
harp,12,1.06,0.9
bass,0,0.6,1.0
hat,0,0.67,0.4
harp,6,1.18,0.9
harp,6,0.94,0.9
bass,0,0.9,1.0
harp,6,0.9,0.9
harp,6,1.18,1.0
harp,0,0.8,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,12,0.6,1.0
harp,0,0.6,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
harp,12,0.7,0.9
basedrum,0,0.5,1.0
harp,12,0.6,0.9
bass,0,0.53,1.0
basedrum,0,0.5,1.0
harp,12,1.06,1.0
harp,0,0.8,0.9
bass,0,0.6,1.0
basedrum,0,1.42,0.8
harp,12,0.53,1.0
harp,0,0.6,0.9
bass,0,0.7,1.0
basedrum,0,1.42,0.8
basedrum,6,1.42,0.8
harp,6,0.53,0.9
basedrum,0,1.42,0.8
harp,12,0.6,0.9
harp,12,1.06,1.0
harp,0,0.8,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,12,0.6,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
harp,12,0.94,1.0
harp,0,0.7,0.9
basedrum,0,0.5,1.0
harp,12,1.06,1.0
harp,0,0.8,0.9
bass,0,0.8,1.0
basedrum,0,0.5,1.0
harp,12,1.18,1.0
harp,0,1.42,1.0
harp,0,0.9,0.9
bass,0,0.94,1.0
hat,0,0.67,0.6
harp,12,0.94,0.9
bass,0,0.7,1.0
hat,0,0.67,0.8
harp,12,0.9,0.9
hat,0,0.67,0.6
hat,6,0.67,0.7
harp,6,0.7,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
hat,0,0.67,0.8
harp,12,1.18,1.0
harp,0,0.8,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,12,1.06,1.0
harp,0,0.6,0.9
harp,12,0.94,1.0
harp,0,0.7,0.9
bass,0,0.8,1.0
basedrum,0,0.5,1.0
harp,12,0.9,1.0
harp,0,0.6,0.9
harp,12,0.94,1.0
harp,0,0.8,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
basedrum,0,0.5,1.0
basedrum,0,1.42,0.8
harp,12,1.06,1.0
harp,0,0.6,0.9
basedrum,0,1.42,0.8
harp,12,0.9,1.0
harp,0,0.53,0.9
bass,0,0.7,1.0
basedrum,0,1.42,0.8
harp,12,0.7,1.0
harp,0,0.6,0.9
harp,12,0.8,1.0
harp,0,0.8,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
basedrum,0,0.5,1.0
harp,12,0.6,1.0
harp,0,0.6,0.9
bass,0,0.8,1.0
harp,12,0.7,1.0
harp,0,0.7,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,12,0.94,1.0
harp,0,0.8,0.9
bass,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,0.9,1.0
harp,6,1.06,1.0
harp,0,1.6,1.0
harp,0,0.9,0.9
bass,0,0.9,1.0
bass,0,0.67,1.0
hat,0,0.67,0.4
harp,6,1.18,1.0
hat,0,0.67,0.5
harp,6,1.42,1.0
harp,0,0.94,0.9
hat,0,0.67,0.7
hat,6,0.67,0.8
harp,6,1.18,1.0
harp,0,0.8,1.0
harp,0,1.06,0.9
bass,0,1.18,1.0
bass,0,0.9,1.0
basedrum,0,1.42,0.8
harp,6,1.18,0.9
basedrum,0,1.42,0.8
harp,6,1.42,0.9
bass,0,0.9,1.0
bass,0,0.7,1.0
basedrum,0,1.42,0.8
hat,0,0.67,0.7
harp,6,1.18,0.9
basedrum,0,1.42,0.8
hat,0,0.67,0.7
harp,6,1.06,1.0
bass,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.18,1.0
harp,6,1.42,1.0
bass,0,0.8,1.0
harp,6,1.18,1.0
harp,6,1.06,1.0
basedrum,0,0.5,0.5
harp,6,1.18,1.0
harp,6,1.42,1.0
harp,6,1.18,1.0
harp,6,1.06,1.0
basedrum,0,0.5,1.0
harp,6,1.18,1.0
harp,6,1.42,1.0
harp,6,1.18,1.0
harp,6,1.06,1.0
basedrum,0,0.5,0.5
harp,6,1.18,1.0
harp,6,1.42,1.0
harp,6,1.18,1.0
harp,6,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,6,1.06,1.0
bass,0,0.6,1.0
harp,6,1.0,1.0
harp,6,0.8,1.0
basedrum,0,0.5,0.5
harp,6,1.0,1.0
harp,6,1.06,1.0
harp,6,1.0,1.0
harp,6,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,6,1.06,1.0
harp,6,1.0,1.0
harp,6,0.8,1.0
basedrum,0,0.5,0.5
harp,6,1.0,1.0
harp,6,1.06,1.0
harp,6,1.0,1.0
harp,6,0.6,1.0
bass,0,0.5,1.0
basedrum,0,0.5,1.0
harp,6,0.7,1.0
harp,6,0.8,1.0
bass,0,0.5,1.0
harp,6,0.9,1.0
harp,6,0.6,1.0
basedrum,0,0.5,0.5
harp,6,0.7,1.0
harp,6,0.8,1.0
harp,6,0.9,1.0
harp,6,0.6,1.0
basedrum,0,0.5,1.0
harp,6,0.7,1.0
harp,6,0.8,1.0
harp,6,0.9,1.0
harp,6,0.6,1.0
basedrum,0,0.5,0.5
harp,6,0.7,1.0
harp,6,0.8,1.0
harp,6,0.9,1.0
harp,6,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,6,1.06,1.0
bass,0,0.6,1.0
harp,6,1.18,1.0
harp,6,0.8,1.0
basedrum,0,0.5,0.5
harp,6,1.0,1.0
harp,6,1.06,1.0
harp,6,1.18,1.0
harp,6,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,6,1.06,1.0
harp,6,1.18,1.0
harp,6,0.8,1.0
basedrum,0,0.5,0.5
harp,6,1.0,1.0
harp,6,1.06,1.0
harp,6,1.18,1.0
harp,6,1.06,1.0
harp,0,0.8,1.0
bass,0,1.18,1.0
bass,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.18,1.0
harp,0,0.6,1.0
harp,6,1.42,1.0
harp,0,0.7,1.0
bass,0,1.18,1.0
bass,0,0.8,1.0
hat,0,0.67,0.8
harp,6,1.18,1.0
harp,0,0.6,1.0
hat,0,0.67,0.6
harp,6,1.06,1.0
harp,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.18,1.0
harp,0,0.6,1.0
harp,6,1.42,1.0
harp,0,0.53,1.0
hat,0,0.67,0.7
harp,6,1.18,1.0
harp,0,0.6,1.0
harp,6,1.06,1.0
harp,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.18,1.0
harp,0,0.6,1.0
harp,6,1.42,1.0
harp,0,0.7,1.0
hat,0,0.67,0.8
harp,6,1.18,1.0
harp,0,0.8,1.0
hat,0,0.67,0.6
harp,6,1.06,1.0
harp,0,0.9,1.0
basedrum,0,0.5,1.0
harp,6,1.18,1.0
harp,0,0.94,1.0
harp,6,1.42,1.0
harp,0,0.9,1.0
hat,0,0.67,0.7
harp,6,1.18,1.0
harp,0,0.7,1.0
harp,6,0.8,1.0
harp,0,0.8,1.0
bass,0,1.0,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,0,0.6,1.0
harp,6,1.06,1.0
harp,0,0.7,1.0
bass,0,1.0,1.0
bass,0,0.6,1.0
hat,0,0.67,0.8
harp,6,1.0,1.0
harp,0,0.6,1.0
hat,0,0.67,0.6
harp,6,0.8,1.0
harp,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,0,0.6,1.0
harp,6,1.06,1.0
harp,0,0.53,1.0
hat,0,0.67,0.7
harp,6,1.0,1.0
harp,0,0.6,1.0
harp,6,0.8,1.0
harp,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,0,0.6,1.0
harp,6,1.06,1.0
harp,0,0.53,1.0
hat,0,0.67,0.8
harp,6,1.0,1.0
harp,0,0.6,1.0
hat,0,0.67,0.6
harp,6,0.8,1.0
harp,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,0,0.6,1.0
harp,6,1.06,1.0
harp,0,0.7,1.0
hat,0,0.67,0.7
harp,6,1.0,1.0
harp,0,0.8,1.0
harp,6,0.6,1.0
harp,0,0.9,1.0
bass,0,0.9,1.0
bass,0,0.5,1.0
basedrum,0,0.5,1.0
harp,6,0.7,1.0
harp,0,0.67,1.0
harp,6,0.8,1.0
harp,0,0.8,1.0
bass,0,0.9,1.0
bass,0,0.5,1.0
hat,0,0.67,0.8
harp,6,0.9,1.0
harp,0,0.67,1.0
hat,0,0.67,0.6
harp,6,0.6,1.0
harp,0,0.9,1.0
basedrum,0,0.5,1.0
harp,6,0.7,1.0
harp,0,0.67,1.0
harp,6,0.8,1.0
harp,0,0.6,1.0
hat,0,0.67,0.7
harp,6,0.9,1.0
harp,0,0.67,1.0
harp,6,0.6,1.0
harp,0,0.9,1.0
basedrum,0,0.5,1.0
harp,6,0.7,1.0
harp,0,0.67,1.0
harp,6,0.8,1.0
harp,0,0.8,1.0
hat,0,0.67,0.8
harp,6,0.9,1.0
harp,0,0.9,1.0
hat,0,0.67,0.6
harp,6,0.6,1.0
harp,0,1.0,1.0
basedrum,0,0.5,1.0
harp,6,0.7,1.0
harp,0,1.06,1.0
harp,6,0.8,1.0
harp,0,1.0,1.0
hat,0,0.67,0.7
harp,6,0.9,1.0
harp,0,0.8,1.0
harp,6,0.8,1.0
harp,0,0.6,1.0
bass,0,1.0,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,0,0.67,1.0
harp,6,1.06,1.0
harp,0,0.7,1.0
bass,0,1.0,1.0
bass,0,0.6,1.0
hat,0,0.67,0.8
harp,6,1.18,1.0
harp,0,0.8,1.0
hat,0,0.67,0.6
harp,6,0.8,1.0
harp,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,0,0.7,1.0
harp,6,1.06,1.0
harp,0,0.67,1.0
hat,0,0.67,0.7
harp,6,1.18,1.0
harp,0,0.6,1.0
harp,6,0.8,1.0
harp,0,0.53,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,0,0.6,1.0
harp,6,1.06,1.0
harp,0,0.67,1.0
hat,0,0.67,0.8
harp,6,1.18,1.0
harp,0,0.7,1.0
hat,0,0.67,0.6
harp,6,0.8,1.0
harp,0,0.8,1.0
basedrum,0,0.5,1.0
harp,6,1.0,1.0
harp,0,0.6,1.0
harp,6,1.06,1.0
harp,0,0.7,1.0
hat,0,0.67,0.7
harp,6,1.18,1.0
harp,0,0.8,1.0
harp,6,1.6,1.0
harp,0,1.18,1.0
harp,0,0.8,0.6
harp,0,0.8,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,6,0.6,0.6
harp,6,1.18,1.0
harp,0,0.7,0.6
harp,0,0.6,0.9
bass,0,0.8,1.0
bass,0,1.18,1.0
hat,0,0.67,1.0
harp,6,0.6,0.6
hat,0,0.67,0.8
harp,6,0.8,0.6
harp,0,0.7,0.9
bass,0,0.7,1.0
basedrum,0,0.5,1.0
harp,6,0.6,0.6
harp,6,0.53,0.6
harp,0,0.6,0.9
basedrum,0,0.5,1.0
hat,0,0.67,0.9
harp,6,0.6,0.6
harp,6,1.06,1.0
harp,0,1.42,1.0
harp,0,0.8,0.6
harp,0,0.8,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
harp,6,0.6,0.6
harp,6,1.18,1.0
harp,0,0.7,0.6
harp,0,0.6,0.9
bass,0,0.7,1.0
bass,0,1.06,1.0
hat,0,0.67,1.0
harp,6,0.8,0.6
hat,0,0.67,0.8
harp,6,0.9,0.6
harp,0,0.53,0.9
bass,0,0.6,1.0
harp,6,0.94,0.6
harp,6,0.9,0.6
harp,0,0.6,0.9
bass,0,0.7,1.0
hat,0,0.67,0.9
harp,6,0.7,0.6
harp,6,1.18,1.0
harp,0,1.6,1.0
harp,0,0.8,0.6
harp,0,0.8,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,6,0.6,0.6
harp,6,1.42,1.0
harp,0,0.7,0.6
harp,0,0.6,0.9
bass,0,0.8,1.0
bass,0,1.18,1.0
hat,0,0.67,1.0
harp,6,0.6,0.6
hat,0,0.67,0.8
harp,6,1.42,1.0
harp,0,1.6,1.0
harp,0,0.8,0.6
harp,0,0.7,0.9
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,6,0.6,0.6
harp,6,0.53,0.6
harp,0,0.8,0.9
basedrum,0,0.5,1.0
hat,0,0.67,0.9
harp,6,0.6,0.6
harp,6,1.18,1.0
harp,0,0.8,0.6
harp,0,0.9,0.9
bass,0,0.7,1.0
hat,0,0.67,0.9
harp,6,0.6,0.6
hat,0,0.67,1.0
harp,6,0.7,0.6
harp,0,0.94,0.9
bass,0,0.8,1.0
hat,0,0.67,1.0
hat,0,0.67,1.0
harp,6,0.8,0.6
hat,0,0.67,1.0
hat,0,0.67,0.8
harp,6,0.9,0.6
harp,0,0.9,0.9
bass,0,0.9,1.0
hat,0,0.67,0.7
harp,6,1.06,0.6
hat,0,0.67,1.0
harp,6,1.18,0.6
harp,0,0.7,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
hat,0,0.67,1.0
hat,0,0.67,0.9
harp,6,0.9,0.6
hat,0,0.67,1.0
harp,6,1.18,1.0
harp,0,1.6,1.0
harp,0,0.8,0.6
harp,0,0.8,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
hat,0,0.67,0.9
harp,6,0.6,0.6
harp,6,1.06,1.0
harp,0,1.42,1.0
harp,0,0.7,0.6
harp,0,0.6,0.9
bass,0,0.8,1.0
bass,0,1.18,1.0
hat,0,0.67,1.0
hat,0,0.67,1.0
harp,6,0.6,0.6
hat,0,0.67,0.8
harp,6,0.8,0.6
harp,0,0.7,0.9
bass,0,0.6,1.0
basedrum,0,0.5,1.0
harp,6,0.6,0.6
harp,6,0.53,0.6
harp,0,0.6,0.9
basedrum,0,0.5,1.0
hat,0,0.67,0.9
harp,6,0.6,0.6
harp,6,1.06,1.0
harp,0,1.42,1.0
harp,0,0.8,0.6
harp,0,0.8,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
basedrum,0,1.42,0.7
harp,6,0.6,0.6
basedrum,0,1.42,0.7
harp,6,0.94,1.0
harp,0,1.34,1.0
harp,0,0.7,0.6
harp,0,0.6,0.9
bass,0,0.7,1.0
bass,0,1.06,1.0
basedrum,0,1.42,0.7
hat,0,0.67,1.0
harp,6,0.8,0.6
hat,0,0.67,0.8
harp,6,0.9,0.6
harp,0,0.53,0.9
bass,0,0.6,1.0
basedrum,0,1.42,0.7
harp,6,0.94,0.6
harp,6,0.9,0.6
harp,0,0.6,0.9
hat,0,0.67,0.9
harp,6,0.7,0.6
harp,6,0.9,1.0
harp,0,1.18,1.0
harp,0,0.8,0.6
harp,0,0.8,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
harp,6,0.6,0.6
harp,6,0.94,1.0
harp,0,1.34,1.0
harp,0,0.7,0.6
harp,0,0.6,0.9
bass,0,0.8,1.0
bass,0,0.6,1.0
basedrum,0,0.5,1.0
hat,0,0.67,0.7
hat,0,0.67,1.0
harp,6,0.6,0.6
hat,0,0.67,0.8
harp,6,0.9,1.0
harp,0,1.18,1.0
harp,0,0.8,0.6
harp,0,0.7,0.9
bass,0,0.7,1.0
bass,0,0.53,1.0
hat,0,0.67,0.7
harp,6,0.6,0.6
harp,6,0.53,0.6
harp,0,0.8,0.9
basedrum,0,0.5,1.0
hat,0,0.67,1.0
hat,0,0.67,0.9
harp,6,0.6,0.6
harp,6,1.18,1.0
harp,0,1.42,1.0
harp,0,0.8,0.6
harp,0,0.9,0.9
bass,0,0.7,1.0
bass,0,1.06,1.0
basedrum,0,0.5,1.0
hat,0,0.67,1.0
harp,6,0.6,0.6
